id,name,elevation_m,location_wkt,source_type,department
26313001,ST-MARCEL-LES-V-INRAE,190,SRID=4326;POINT(4.931333 44.980167),real,26
26321003,ST-NAZAIRE-LE-D,607,SRID=4326;POINT(5.284833 44.5545),real,26
26327001,ST ROMAN-DIOIS,545,SRID=4326;POINT(5.428333 44.693833),real,26
26328001,ST SAUVEUR EN DIOIS,338,SRID=4326;POINT(5.157833 44.682667),real,26
26330001,ST-SORLIN-EN-VA,237,SRID=4326;POINT(4.930333 45.271167),real,26
26330002,ST-SORLIN-EN-VAL_DOUBLE,236,SRID=4326;POINT(4.931167 45.271667),real,26
26340001,SEDERON,804,SRID=4326;POINT(5.538833 44.202333),real,26
26348001,TAULIGNAN,257,SRID=4326;POINT(4.989833 44.430167),real,26
26361001,VALDROME,786,SRID=4326;POINT(5.576667 44.505333),real,26
26362003,VALENCE - ZUP,150,SRID=4326;POINT(4.916667 44.93),real,26
26377003,VINSOBRES,346,SRID=4326;POINT(5.060167 44.337333),real,26
26380002,GERVANS,157,SRID=4326;POINT(4.828833 45.1125),real,26
30003001,AIGUES-MORTES,1,SRID=4326;POINT(4.207 43.537167),real,30
30004001,AIGUES-VIVES,12,SRID=4326;POINT(4.208333 43.713333),real,30
30007004,ALES,143,SRID=4326;POINT(4.06 44.155),real,30
30009001,ALZON,611,SRID=4326;POINT(3.444 43.979),real,30
30015002,ARPHY,427,SRID=4326;POINT(3.595 44.017667),real,30
30032007,TARASCON,15,SRID=4326;POINT(4.640167 43.829833),real,30
30034003,BELLEGARDE,45,SRID=4326;POINT(4.48 43.78),real,30
30055001,BROUZET LES ALES,603,SRID=4326;POINT(4.284833 44.131167),real,30
30065001,CANAULES-ET-ARGENTIERES,101,SRID=4326;POINT(4.046 43.981833),real,30
30068001,CARDET,109,SRID=4326;POINT(4.079667 44.021),real,30
30076001,CAVILLARGUES,131,SRID=4326;POINT(4.518667 44.113),real,30
30081002,CHUSCLAN,30,SRID=4326;POINT(4.708333 44.134833),real,30
30087002,COLOGNAC,589,SRID=4326;POINT(3.825 44.021833),real,30
30093003,CONQUEYRAC,135,SRID=4326;POINT(3.9 43.9405),real,30
30100001,CRUVIERS-LASCOURS,103,SRID=4326;POINT(4.200333 44.0025),real,30
30101001,DEAUX,185,SRID=4326;POINT(4.143667 44.071833),real,30
30106001,DURFORT ET ST MARTIN DE SOSSEN,190,SRID=4326;POINT(3.953333 43.991),real,30
30123001,GALLARGUES LE MONTUEUX,17,SRID=4326;POINT(4.171667 43.714833),real,30
30128001,GENERAC,72,SRID=4326;POINT(4.343333 43.7285),real,30
30129001,GENERARGUES,139,SRID=4326;POINT(3.977667 44.073333),real,30
30130001,GENOLHAC,519,SRID=4326;POINT(3.9615 44.342833),real,30
30132003,LA GRAND COMBE,288,SRID=4326;POINT(4.016667 44.228333),real,30
30132004,LA GRAND COMBE,499,SRID=4326;POINT(4.010167 44.243),real,30
30133001,LE GRAU DU ROI,1,SRID=4326;POINT(4.137167 43.496),real,30
30133005,L'ESPIGUETTE,1,SRID=4326;POINT(4.1405 43.487833),real,30
30138001,LANGLADE,90,SRID=4326;POINT(4.247667 43.803),real,30
30140001,LASALLE,278,SRID=4326;POINT(3.863333 44.043333),real,30
30151002,LUSSAN-PRAT,226,SRID=4326;POINT(4.401667 44.133333),real,30
30151004,LUSSAN,257,SRID=4326;POINT(4.365333 44.147667),real,30
30153001,MALONS ET ELZE,803,SRID=4326;POINT(4.001667 44.428333),real,30
30153003,MALONS ET ELZE,867,SRID=4326;POINT(4.022833 44.417333),real,30
30154001,MANDAGOUT,485,SRID=4326;POINT(3.6265 44.0195),real,30
30164001,MEJANNES-LE-CLAP,313,SRID=4326;POINT(4.331 44.216333),real,30
30166001,MEYNES,71,SRID=4326;POINT(4.5255 43.861167),real,30
30175001,MONTCLUS,120,SRID=4326;POINT(4.430333 44.268),real,30
30176002,MONTDARDIER,640,SRID=4326;POINT(3.58 43.947),real,30
30183001,MOULEZAN,108,SRID=4326;POINT(4.128167 43.930833),real,30
30189001,NIMES-COURBESSAC,59,SRID=4326;POINT(4.406333 43.856833),real,30
30189002,NIMES-PONGE,164,SRID=4326;POINT(4.302833 43.866),real,30
30200002,POMPIGNAN,192,SRID=4326;POINT(3.852833 43.894833),real,30
30202002,PONT ST ESPRIT,79,SRID=4326;POINT(4.627333 44.248333),real,30
30209002,PUJAUT,44,SRID=4326;POINT(4.759667 43.9985),real,30
30221001,ROQUEMAURE,25,SRID=4326;POINT(4.783333 44.046667),real,30
30224001,LA ROUVIERE,79,SRID=4326;POINT(4.2405 43.931833),real,30
30225002,SABRAN,204,SRID=4326;POINT(4.567167 44.134167),real,30
30227001,ST AMBROIX,139,SRID=4326;POINT(4.21 44.256667),real,30
30231001,ST-ANDRE-DE-VALEBORGNE,450,SRID=4326;POINT(3.683333 44.156667),real,30
30231003,SAINT ANDRE DE VALBORGNE,354,SRID=4326;POINT(3.7505 44.137667),real,30
30243001,ST CHRISTOL-LES-ALES,129,SRID=4326;POINT(4.080333 44.092167),real,30
30258001,NIMES-GARONS,94,SRID=4326;POINT(4.412833 43.772833),real,30
30263001,ST HIPPOLYTE,237,SRID=4326;POINT(3.835167 43.9615),real,30
30269006,ST JEAN DU GARD,196,SRID=4326;POINT(3.872 44.1105),real,30
30273001,ST JULIEN DE PEYROLAS,71,SRID=4326;POINT(4.579333 44.277),real,30
30276001,ST-LAURENT-D AIGOUZE,2,SRID=4326;POINT(4.3045 43.544667),real,30
30283001,ST MARTIAL,483,SRID=4326;POINT(3.7345 44.035833),real,30
30297001,ST SAUVEUR CAMPRIEU,1107,SRID=4326;POINT(3.4745 44.119333),real,30
30299001,ST SIFFRET,135,SRID=4326;POINT(4.486667 44.02),real,30
30305001,SALINDRES,191,SRID=4326;POINT(4.1525 44.1745),real,30
30325001,SUMENE,198,SRID=4326;POINT(3.715667 43.9755),real,30
30325002,SUMENE,325,SRID=4326;POINT(3.709667 43.976333),real,30
30331001,TRESQUES,79,SRID=4326;POINT(4.6 44.123167),real,30
30332001,TREVES,565,SRID=4326;POINT(3.389333 44.077833),real,30
30334001,UZES,138,SRID=4326;POINT(4.42 44.005),real,30
30334003,UZES,72,SRID=4326;POINT(4.401833 43.9925),real,30
30339001,MONT AIGOUAL,1567,SRID=4326;POINT(3.5815 44.121333),real,30
30339006,VALLERAUGUE,360,SRID=4326;POINT(3.6345 44.081333),real,30
30341001,VAUVERT-DDE,17,SRID=4326;POINT(4.266667 43.71),real,30
30341003,VAUVERT,50,SRID=4326;POINT(4.303333 43.665),real,30
30347001,VESTRIC-ET-CANDIAC,26,SRID=4326;POINT(4.2595 43.746833),real,30
30349001,VIC LE FESQ,45,SRID=4326;POINT(4.072167 43.870833),real,30
30350001,LE VIGAN,222,SRID=4326;POINT(3.6115 43.99),real,30
30352002,VILLEVIEILLE,41,SRID=4326;POINT(4.090833 43.795167),real,30
33009001,ARCACHON,4,SRID=4326;POINT(-1.15 44.663333),real,33
33011001,ARES,2,SRID=4326;POINT(-1.135 44.77),real,33
33021002,AUROS,102,SRID=4326;POINT(-0.1435 44.493167),real,33
33029001,LE BARP,55,SRID=4326;POINT(-0.808333 44.656667),real,33
33036001,BAZAS,85,SRID=4326;POINT(-0.23 44.438333),real,33
33042001,BELIN-BELIET,36,SRID=4326;POINT(-0.7905 44.4935),real,33
33042005,BELIN BELIET,45,SRID=4326;POINT(-0.882 44.448),real,33
33049001,BEYCHAC ET CAIL,40,SRID=4326;POINT(-0.353833 44.86),real,33
33051001,BIGANOS,13,SRID=4326;POINT(-0.983167 44.646333),real,33
33063001,BORDEAUX-PAULIN,10,SRID=4326;POINT(-0.588667 44.849667),real,33
33076001,BUDOS,24,SRID=4326;POINT(-0.37 44.533333),real,33
33077001,CABANAC ET VILL,45,SRID=4326;POINT(-0.5525 44.606167),real,33
33077002,CABANAC ET VILL,72,SRID=4326;POINT(-0.55 44.568333),real,33
33080001,CADAUJAC-INRAE,25,SRID=4326;POINT(-0.5605 44.7525),real,33
33095001,CAPTIEUX,96,SRID=4326;POINT(-0.2605 44.295167),real,33
33097002,CARCANS,21,SRID=4326;POINT(-1.055 45.051667),real,33
33116001,CAZATS,114,SRID=4326;POINT(-0.186167 44.463167),real,33
33119001,CENON,66,SRID=4326;POINT(-0.5 44.856667),real,33
33122003,PIERROTON-INRAE,60,SRID=4326;POINT(-0.776667 44.738333),real,33
33138001,COUTRAS,21,SRID=4326;POINT(-0.1145 45.040333),real,33
33145001,CURSAN,94,SRID=4326;POINT(-0.3515 44.790667),real,33
33150001,DIEULIVOL,27,SRID=4326;POINT(0.088333 44.665),real,33
33151001,DONNEZAC,62,SRID=4326;POINT(-0.4425 45.243),real,33
33159001,ETAULIERS,7,SRID=4326;POINT(-0.571667 45.225),real,33
33195001,GRIGNOLS,146,SRID=4326;POINT(-0.040333 44.385667),real,33
33198001,GUITRES,20,SRID=4326;POINT(-0.183833 45.044333),real,33
33203001,HOURTIN,17,SRID=4326;POINT(-1.055833 45.187167),real,33
33214002,LACANAU,16,SRID=4326;POINT(-1.138167 45.001167),real,33
33218001,LAGORCE,22,SRID=4326;POINT(-0.149 45.075),real,33
33230002,LAPOUYADE,70,SRID=4326;POINT(-0.286833 45.126333),real,33
33234002,LATRESNE-INRAE,64,SRID=4326;POINT(-0.479167 44.780667),real,33
33236002,CAP-FERRET,8,SRID=4326;POINT(-1.251667 44.6305),real,33
33236004,LEGE-BOURG,9,SRID=4326;POINT(-1.141333 44.799),real,33
33240001,LESPARRE MEDOC,14,SRID=4326;POINT(-0.921333 45.310167),real,33
33242001,LES LEVES THOUM,80,SRID=4326;POINT(0.2085 44.773667),real,33
33281001,BORDEAUX-MERIGNAC,47,SRID=4326;POINT(-0.691333 44.830667),real,33
33289002,MONSEGUR,85,SRID=4326;POINT(0.096833 44.652667),real,33
33298002,MOULON,5,SRID=4326;POINT(-0.231667 44.891667),real,33
33314003,PAUILLAC-SUD,19,SRID=4326;POINT(-0.758833 45.1885),real,33
33314005,PAUILLAC,26,SRID=4326;POINT(-0.782833 45.214333),real,33
33328001,POMEROL,35,SRID=4326;POINT(-0.188333 44.931667),real,33
33343001,PUJOLS,18,SRID=4326;POINT(-0.345 44.581667),real,33
33345001,LE PUY,28,SRID=4326;POINT(0.081 44.659667),real,33
33394002,ST EMILION,38,SRID=4326;POINT(-0.188 44.917667),real,33
33415001,ST GERVAIS,42,SRID=4326;POINT(-0.472667 45.027167),real,33
33424001,ST LAURENT MEDOC,8,SRID=4326;POINT(-0.823167 45.1485),real,33
33432002,ST-LOUBERT,34,SRID=4326;POINT(-0.168333 44.558333),real,33
33445001,ST-MARTIN-DU-BO,66,SRID=4326;POINT(-0.258167 45.035667),real,33
33456001,SAINT PALAIS,65,SRID=4326;POINT(-0.586833 45.308167),real,33
33473001,ST-SAVIN,90,SRID=4326;POINT(-0.439167 45.138833),real,33
33482001,ST SULPICE DE POMMIERS,82,SRID=4326;POINT(-0.12 44.683833),real,33
33484001,ST-SYMPHORIEN,54,SRID=4326;POINT(-0.489 44.426833),real,33
33484002,ST-SYMPHORIENJ,75,SRID=4326;POINT(-0.558333 44.41),real,33
33494001,SALAUNES,50,SRID=4326;POINT(-0.828667 44.935833),real,33
33504001,SAUTERNES,65,SRID=4326;POINT(-0.326833 44.544333),real,33
33506001,SAUVETERRE-DE-G,75,SRID=4326;POINT(-0.093333 44.698333),real,33
33514003,SOULAC-SUR-MER,3,SRID=4326;POINT(-1.08 45.495),real,33
33522001,TALENCE,15,SRID=4326;POINT(-0.590167 44.809167),real,33
33523001,TARGON,61,SRID=4326;POINT(-0.262167 44.733333),real,33
33525001,TAURI,23,SRID=4326;POINT(-0.505 45.06),real,33
33528001,LE TEMPLE,43,SRID=4326;POINT(-0.9385 44.863667),real,33
33529001,CAZAUX,23,SRID=4326;POINT(-1.132 44.534667),real,33
33540001,VENDAYS-MONTALIVE,6,SRID=4326;POINT(-1.119167 45.378667),real,33
33541001,VENSAC DAVID,8,SRID=4326;POINT(-1.0395 45.394),real,33
33544001,LE VERDON-SUR-M,6,SRID=4326;POINT(-1.042667 45.543167),real,33
33550001,VILLENAVE D'ORNON-INRAE,25,SRID=4326;POINT(-0.576667 44.79),real,33
34008001,LES AIRES,190,SRID=4326;POINT(3.108333 43.584167),real,34
34010001,ANIANE,65,SRID=4326;POINT(3.583167 43.682833),real,34
34026001,BEAUFORT,86,SRID=4326;POINT(2.756667 43.298333),real,34
34028003,BEDARIEUX,373,SRID=4326;POINT(3.146 43.639833),real,34
34030002,BERLOU,191,SRID=4326;POINT(2.963 43.490833),real,34
34032002,BEZIERS-COURTADE,25,SRID=4326;POINT(3.155 43.334333),real,34
34032015,BEZIERS-BAYSSAN,37,SRID=4326;POINT(3.202167 43.302333),real,34
34038001,LE BOUSQUET-D ORB,278,SRID=4326;POINT(3.162667 43.709667),real,34
34040001,BRENAS,439,SRID=4326;POINT(3.256833 43.6535),real,34
34046005,CAMBON-ET-SALVERGUES,955,SRID=4326;POINT(2.865333 43.622333),real,34
34051001,CANET,46,SRID=4326;POINT(3.474833 43.595833),real,34
34055002,CASTANET-LE-HAUT,625,SRID=4326;POINT(2.983 43.683333),real,34
34055003,CASTANET LE HAUT_SAPC,424,SRID=4326;POINT(2.976167 43.6675),real,34
34064002,LE CAYLAR G.,730,SRID=4326;POINT(3.325 43.86),real,34
34064003,LE CAYLAR_SAPC,729,SRID=4326;POINT(3.3085 43.867167),real,34
34069001,CAZOULS-LES-BEZIERS,97,SRID=4326;POINT(3.097167 43.403),real,34
34079001,CLERMONT L HERA,98,SRID=4326;POINT(3.441667 43.636667),real,34
34079004,CLERMONT L'HERAULT,145,SRID=4326;POINT(3.3985 43.6565),real,34
34082001,COMBAILLAUX,100,SRID=4326;POINT(3.78 43.676667),real,34
34086001,COURNIOU,501,SRID=4326;POINT(2.695333 43.495),real,34
34101001,FLORENSAC,20,SRID=4326;POINT(3.466333 43.3895),real,34
34107004,FRAISSE SUR AGO,850,SRID=4326;POINT(2.806667 43.603333),real,34
34107006,MURAT SUR VEBRE,1022,SRID=4326;POINT(2.8255 43.633333),real,34
34114001,GIGNAC,58,SRID=4326;POINT(3.563333 43.663333),real,34
34115001,ROC BLANC,942,SRID=4326;POINT(3.633333 43.866667),real,34
34135001,LESPIGNAN,23,SRID=4326;POINT(3.165 43.274),real,34
34141002,LA LIVINIERE,131,SRID=4326;POINT(2.636167 43.314333),real,34
34142001,LODEVE,184,SRID=4326;POINT(3.303167 43.730333),real,34
34144001,LUNAS,249,SRID=4326;POINT(3.170667 43.695833),real,34
34145001,LUNEL,6,SRID=4326;POINT(4.131667 43.665),real,34
34150001,MARSEILLAN-INRAE,1,SRID=4326;POINT(3.565333 43.328333),real,34
34151005,MARSILLARGUES,4,SRID=4326;POINT(4.168 43.633833),real,34
34154001,MONTPELLIER-AEROPORT,1,SRID=4326;POINT(3.964667 43.576167),real,34
34163001,MONTARNAUD,148,SRID=4326;POINT(3.688167 43.635833),real,34
34172001,MONTPELLIER-ENSAM,45,SRID=4326;POINT(3.858333 43.618333),real,34
34174002,MOULES-ET-BAUCELS,252,SRID=4326;POINT(3.752 43.948),real,34
34178001,MURVIEL LES BEZIERS,140,SRID=4326;POINT(3.146 43.476),real,34
34186001,OCTON,184,SRID=4326;POINT(3.306167 43.655),real,34
34187001,OLARGUES,182,SRID=4326;POINT(2.911667 43.56),real,34
34199001,PEZENAS-DDE,15,SRID=4326;POINT(3.414667 43.457667),real,34
34200003,PEZENES-MAS BOUSQUET,389,SRID=4326;POINT(3.251333 43.622),real,34
34205001,LES PLANS,846,SRID=4326;POINT(3.246167 43.786),real,34
34209002,BEZIERS-VIAS,15,SRID=4326;POINT(3.352667 43.322),real,34
34210001,LE POUGET,70,SRID=4326;POINT(3.521667 43.581667),real,34
34212001,POUJOLS,276,SRID=4326;POINT(3.325667 43.7645),real,34
34217001,PRADES LE LEZ,69,SRID=4326;POINT(3.866667 43.718333),real,34
34228002,RIEUSSEC,500,SRID=4326;POINT(2.741167 43.418),real,34
34232001,ROQUEBRUN,155,SRID=4326;POINT(3.028333 43.501667),real,34
34233001,ROQUEREDONDE,685,SRID=4326;POINT(3.212667 43.8),real,34
34237001,ROUJAN-INRAE,73,SRID=4326;POINT(3.321333 43.491667),real,34
34239002,ST ANDRE DE SANGONIS,86,SRID=4326;POINT(3.507833 43.664167),real,34
34245001,ST CHINIAN,130,SRID=4326;POINT(2.951667 43.421667),real,34
34249002,ST DREZERY,71,SRID=4326;POINT(3.993333 43.728833),real,34
34258001,ST GENIES LE BA,93,SRID=4326;POINT(3.18 43.468333),real,34
34260001,ST GERVAIS,320,SRID=4326;POINT(3.045333 43.656333),real,34
34269001,ST JEAN DE MINERVOIS,258,SRID=4326;POINT(2.857667 43.385667),real,34
34274001,ST MARTIN DE LONDRES,214,SRID=4326;POINT(3.729333 43.7795),real,34
34277001,ST MAURICE-NAVACELLE,584,SRID=4326;POINT(3.522333 43.841333),real,34
34284001,ST PONS,384,SRID=4326;POINT(2.755 43.489333),real,34
34293001,LA SALVETAT,693,SRID=4326;POINT(2.704 43.602167),real,34
34300001,SERVIAN,66,SRID=4326;POINT(3.3315 43.442167),real,34
34300002,SERVIAN,52,SRID=4326;POINT(3.304 43.413167),real,34
34301002,SETE,75,SRID=4326;POINT(3.692167 43.397333),real,34
34302001,SIRAN,137,SRID=4326;POINT(2.675167 43.3265),real,34
34306001,SOUMONT,252,SRID=4326;POINT(3.3475 43.707),real,34
34311001,PEZENAS-TOURBES,40,SRID=4326;POINT(3.400333 43.437667),real,34
34317001,LA VACQUERIE_SAPC,620,SRID=4326;POINT(3.457833 43.792),real,34
34319001,VAILHAN,122,SRID=4326;POINT(3.299333 43.546833),real,34
34322003,VALFLAUNES-PLAINE,126,SRID=4326;POINT(3.844667 43.788167),real,34
34330001,VERARGUES,56,SRID=4326;POINT(4.096667 43.721333),real,34
34337001,VILLENEUVE-LES-MAG-INRAE,20,SRID=4326;POINT(3.853833 43.538167),real,34
34344001,LA GRANDE MOTTE,2,SRID=4326;POINT(4.082 43.5565),real,34
37003001,AMBOISE,119,SRID=4326;POINT(0.976833 47.393833),real,37
37003004,AMBOISE - LYCEE,116,SRID=4326;POINT(0.977 47.394167),real,37
37009001,AUTRECHE,108,SRID=4326;POINT(0.986667 47.545),real,37
37012001,AVON-LES-ROCHES,106,SRID=4326;POINT(0.471667 47.179667),real,37
37023002,BEAUMONT_SAPC,126,SRID=4326;POINT(1.211667 47.177167),real,37
37027001,BLERE,61,SRID=4326;POINT(1.025 47.323333),real,37
37031001,BOURGUEIL,31,SRID=4326;POINT(0.162167 47.278333),real,37
37033001,BOUSSAY,130,SRID=4326;POINT(0.866167 46.853167),real,37
37055002,CHANNAY/LATHAN,87,SRID=4326;POINT(0.255333 47.4795),real,37
37063001,CHATEAU-RENAULT,98,SRID=4326;POINT(0.925833 47.597667),real,37
37067003,CHEILLE,60,SRID=4326;POINT(0.403833 47.260833),real,37
37068001,CHEMILLE,100,SRID=4326;POINT(0.64 47.648333),real,37
37072002,CHINON - VITI,76,SRID=4326;POINT(0.233833 47.184333),real,37
37083001,CORMERY,85,SRID=4326;POINT(0.836667 47.2645),real,37
37087001,COURCOUE,115,SRID=4326;POINT(0.396333 47.0095),real,37
37103001,ESVES-LE-MOUT.,90,SRID=4326;POINT(0.893333 47.042667),real,37
37107001,FERRIERE-LARCON,116,SRID=4326;POINT(0.875 46.9875),real,37
37109001,FONDETTES,93,SRID=4326;POINT(0.604167 47.425333),real,37
37113001,LE GRAND-PRES.,58,SRID=4326;POINT(0.796333 46.921167),real,37
37115001,DESCARTES,65,SRID=4326;POINT(0.702333 46.971833),real,37
37119001,L'ILE-BOUCHARD,39,SRID=4326;POINT(0.425167 47.114167),real,37
37120001,INGRANDES -BLTO,56,SRID=4326;POINT(0.268333 47.288333),real,37
37122001,JOUE-LES-TOURS OB,93,SRID=4326;POINT(0.661 47.325333),real,37
37122003,JOUE-LES-TOURS,93,SRID=4326;POINT(0.665333 47.337167),real,37
37128002,LIGNIERES-DE-T.,32,SRID=4326;POINT(0.402833 47.293),real,37
37129001,LIGRE - PICHET,75,SRID=4326;POINT(0.251667 47.118333),real,37
37129002,LIGRE,67,SRID=4326;POINT(0.273 47.112333),real,37
37131002,LIMERAY,113,SRID=4326;POINT(1.011833 47.461167),real,37
37136002,LE LOUROUX,123,SRID=4326;POINT(0.696833 47.156333),real,37
37139001,LUYNES,85,SRID=4326;POINT(0.555 47.393333),real,37
37141001,LUZILLE,93,SRID=4326;POINT(1.0425 47.269833),real,37
37150002,MAZIERES,92,SRID=4326;POINT(0.400333 47.387833),real,37
37153001,MONNAIE,123,SRID=4326;POINT(0.784167 47.494833),real,37
37156002,MONTLOUIS,50,SRID=4326;POINT(0.823333 47.373333),real,37
37157001,MONTRESOR,93,SRID=4326;POINT(1.203333 47.156667),real,37
37170001,NEUVY-LE-ROI,103,SRID=4326;POINT(0.596 47.608),real,37
37179001,TOURS,108,SRID=4326;POINT(0.727333 47.4445),real,37
37183001,PERRUSSON,110,SRID=4326;POINT(1.023833 47.110333),real,37
37192001,REIGNAC,90,SRID=4326;POINT(0.899 47.219333),real,37
37194001,REUGNY,104,SRID=4326;POINT(0.889333 47.467),real,37
37208001,ST-AVERTIN,90,SRID=4326;POINT(0.731 47.346667),real,37
37211002,ST-BRANCHS,85,SRID=4326;POINT(0.813833 47.245),real,37
37212001,STE-CATHERINE,116,SRID=4326;POINT(0.694667 47.127333),real,37
37213001,ST-CHRIST.-SICA,64,SRID=4326;POINT(0.473333 47.611667),real,37
37213003,ST-CHRISTOPHE-SUR-NAIS,107,SRID=4326;POINT(0.464333 47.6155),real,37
37214001,ST-CYR/LOIRE,93,SRID=4326;POINT(0.663667 47.423167),real,37
37216002,ST-EPAIN,112,SRID=4326;POINT(0.604833 47.157167),real,37
37216003,SAINT EPAIN,112,SRID=4326;POINT(0.604833 47.157167),real,37
37223001,ST-LAURENT-DE-L,69,SRID=4326;POINT(0.262667 47.517333),real,37
37224001,ST-LAURENT-EN-G,155,SRID=4326;POINT(0.7765 47.571333),real,37
37228001,ST-NICOLAS-DE-BOURGUEIL,44,SRID=4326;POINT(0.107833 47.29),real,37
37240001,SAUNAY,109,SRID=4326;POINT(0.931333 47.590333),real,37
37241001,SAVIGNE/LATHAN,88,SRID=4326;POINT(0.319667 47.4415),real,37
37242002,SAVIGNY - VERON,33,SRID=4326;POINT(0.149333 47.227),real,37
37249001,SONZAY,117,SRID=4326;POINT(0.470667 47.5185),real,37
37253001,SUBLAINES,111,SRID=4326;POINT(0.993167 47.265),real,37
37261002,TOURS - CARCAS.,95,SRID=4326;POINT(0.709167 47.412333),real,37
39013002,ARBOIS,323,SRID=4326;POINT(5.743333 46.901667),real,39
39013004,ARBOIS_SAPC,313,SRID=4326;POINT(5.740167 46.896),real,39
39016001,ARINTHOD,445,SRID=4326;POINT(5.568333 46.396667),real,39
39043001,BEAUFORT,250,SRID=4326;POINT(5.435167 46.5735),real,39
39047001,BELLEFONTAINE,1030,SRID=4326;POINT(6.064333 46.558333),real,39
39050001,BESAIN,535,SRID=4326;POINT(5.796667 46.785),real,39
39085002,CERNIEBAUD,966,SRID=4326;POINT(6.115833 46.734667),real,39
39086001,CERNON,500,SRID=4326;POINT(5.651667 46.398333),real,39
39097003,CHAMPAGNOLE,537,SRID=4326;POINT(5.886 46.756833),real,39
39104001,CHAPELLE-VOLAND,212,SRID=4326;POINT(5.393333 46.773333),real,39
39113001,CHASSAL,375,SRID=4326;POINT(5.802667 46.365833),real,39
39118001,CHATEL-DE-JOUX,769,SRID=4326;POINT(5.795667 46.5265),real,39
39121001,CHATENOIS,215,SRID=4326;POINT(5.55 47.146667),real,39
39130002,CHAUX-DES-PRES-INRAE,854,SRID=4326;POINT(5.865 46.509),real,39
39138001,CHEMIN,184,SRID=4326;POINT(5.316167 46.978333),real,39
39149003,CHISSEY,226,SRID=4326;POINT(5.724167 47.020833),real,39
39156001,COGNA,577,SRID=4326;POINT(5.764667 46.5815),real,39
39159002,COLONNE,244,SRID=4326;POINT(5.572167 46.867667),real,39
39177001,CRANCOT,509,SRID=4326;POINT(5.659 46.690167),real,39
39198001,DOLE,212,SRID=4326;POINT(5.496 47.063667),real,39
39199001,DOMBLANS,253,SRID=4326;POINT(5.598333 46.763333),real,39
39225001,LE FIED SA,525,SRID=4326;POINT(5.72 46.766667),real,39
39225002,LE FIED_SAPC,522,SRID=4326;POINT(5.717333 46.768167),real,39
39235001,FRAISANS,254,SRID=4326;POINT(5.768333 47.148667),real,39
39240001,LE FRASNOIS,773,SRID=4326;POINT(5.895167 46.634333),real,39
39268001,IVREY,465,SRID=4326;POINT(5.903333 46.989167),real,39
39275004,LAMOURA,1124,SRID=4326;POINT(5.959667 46.390833),real,39
39288001,LAVIGNY,320,SRID=4326;POINT(5.5975 46.717167),real,39
39294001,LEZAT,693,SRID=4326;POINT(5.934667 46.496333),real,39
39296001,LOMBARD,242,SRID=4326;POINT(5.503167 46.781),real,39
39335001,MOISSEY,256,SRID=4326;POINT(5.527 47.197333),real,39
39348001,MONTAIGU,495,SRID=4326;POINT(5.578333 46.651667),real,39
39362001,LONS LE SAUNIER,298,SRID=4326;POINT(5.517667 46.692833),real,39
39397002,ORGELET,493,SRID=4326;POINT(5.617667 46.525),real,39
39413001,LA PESSE,1133,SRID=4326;POINT(5.843 46.302833),real,39
39420001,PIMORIN,503,SRID=4326;POINT(5.505 46.503333),real,39
39436001,PONT-D HERY,679,SRID=4326;POINT(5.9085 46.881667),real,39
39470001,LES ROUSSES,1110,SRID=4326;POINT(6.061667 46.481667),real,39
39475001,ST AMOUR,250,SRID=4326;POINT(5.343333 46.438333),real,39
39478004,ST CLAUDE,580,SRID=4326;POINT(5.879667 46.445333),real,39
39485001,ST JULIEN,365,SRID=4326;POINT(5.451667 46.388333),real,39
39485002,ST JULIEN - SA,361,SRID=4326;POINT(5.448 46.385167),real,39
39487001,ST LAURENT - MF,916,SRID=4326;POINT(5.957333 46.573333),real,39
39487004,ST LAURENT - SA,880,SRID=4326;POINT(5.953333 46.585),real,39
39487005,ST LAURENT,895,SRID=4326;POINT(5.948333 46.576667),real,39
39500001,SALINS,365,SRID=4326;POINT(5.891667 46.928333),real,39
39522001,SUPT,657,SRID=4326;POINT(5.962 46.849667),real,39
39523001,SYAM,555,SRID=4326;POINT(5.948333 46.701667),real,39
39526001,TAVAUX,193,SRID=4326;POINT(5.416667 47.041667),real,39
39526003,TAVAUX SA,195,SRID=4326;POINT(5.427333 47.043833),real,39
39530001,THOIRETTE,325,SRID=4326;POINT(5.5325 46.271167),real,39
39546001,VAUDREY,225,SRID=4326;POINT(5.621667 46.975),real,39
41003001,AREINES,80,SRID=4326;POINT(1.091667 47.801667),real,41
41018001,BLOIS - VILLE,69,SRID=4326;POINT(1.3375 47.572),real,41
41050002,CHEVERNY,99,SRID=4326;POINT(1.436333 47.505167),real,41
41053001,CHOUE,163,SRID=4326;POINT(0.912833 47.969167),real,41
41059001,CONTRES,103,SRID=4326;POINT(1.443167 47.420667),real,41
41075002,DROUE,161,SRID=4326;POINT(1.080667 48.0415),real,41
41075003,DROUE - MORACHE,206,SRID=4326;POINT(1.031667 48.016167),real,41
41080001,FAVEROLLES,77,SRID=4326;POINT(1.1655 47.331833),real,41
41097001,ROMORANTIN,83,SRID=4326;POINT(1.6875 47.319667),real,41
41106001,LAMOTTE-BEUVRON,117,SRID=4326;POINT(2.012 47.6105),real,41
41116001,LISLE,85,SRID=4326;POINT(1.111667 47.849833),real,41
41135001,MENNETOU,100,SRID=4326;POINT(1.8745 47.2695),real,41
41140001,MILLANCAY,112,SRID=4326;POINT(1.791333 47.427667),real,41
